Cliente_ID,Probabilidad_Churn,Prediccion_Churn,Segmento_Riesgo,Abandono_Cliente,Meses_Cliente,Cargo_Total,Tipo_Contrato_encoded,Servicio_Internet_Fibra Óptica,Soporte_Tecnico_No
2019,0.17502374667754356,0,Medio_Riesgo,0,37,90.6,1,0,0
2020,0.4447386688059156,0,Medio_Riesgo,1,39,55.9,0,0,1
2021,0.6861898652496872,1,Alto_Riesgo,0,18,80.55,0,1,1
2022,0.7412512752300225,1,Alto_Riesgo,0,19,84.75,0,1,1
2023,0.7572716257634086,1,Alto_Riesgo,1,4,76.65,0,1,1
2024,0.7736436884544642,1,Alto_Riesgo,0,1,69.95,0,1,1
2025,0.6967197426464453,1,Alto_Riesgo,0,38,83.45,0,1,1
2026,0.25789728612015417,0,Medio_Riesgo,0,0,0.0,1,0,0
2027,0.44089808252875845,0,Medio_Riesgo,0,56,100.55,1,1,1
2028,0.3108530870084061,0,Medio_Riesgo,0,30,68.95,1,0,1
2029,0.01808326523277638,0,Bajo_Riesgo,0,72,88.7,2,0,0
2030,0.2254549272121745,0,Medio_Riesgo,0,8,20.2,1,0,0
2031,0.06525661446788666,0,Bajo_Riesgo,0,53,104.05,2,1,0
2032,0.47218270110059585,0,Medio_Riesgo,0,46,94.65,1,1,1
2033,0.3140279399195261,0,Medio_Riesgo,0,6,20.7,0,0,0
2034,0.8867641876495539,1,Alto_Riesgo,1,8,94.2,0,1,1
2035,0.45851055752104536,0,Medio_Riesgo,1,56,98.25,1,1,1
2036,0.18955547967801792,0,Medio_Riesgo,1,31,65.25,0,0,0
2037,0.7773389411356534,1,Alto_Riesgo,0,13,59.9,0,0,1
2038,0.4576174726003681,0,Medio_Riesgo,0,40,110.1,0,1,0
2039,0.19783987352030927,0,Medio_Riesgo,0,59,94.05,1,1,0
2040,0.23106942499398744,0,Medio_Riesgo,0,50,103.05,1,1,0
2041,0.62488755969423,1,Medio_Riesgo,1,2,24.4,0,0,1
2042,0.08875604587572089,0,Bajo_Riesgo,0,46,79.2,2,0,1
2043,0.4765287990475628,0,Medio_Riesgo,0,18,64.8,0,0,1
2044,0.34301453756175365,0,Medio_Riesgo,0,35,33.45,0,0,0
2045,0.4644364892094643,0,Medio_Riesgo,1,1,50.6,0,0,1
2046,0.6064610852174512,1,Medio_Riesgo,1,4,80.8,0,1,0
2047,0.8203389018867813,1,Alto_Riesgo,1,5,85.3,0,1,1
2048,0.020102077547457128,0,Bajo_Riesgo,0,69,64.15,2,0,0
2049,0.7777007551041065,1,Alto_Riesgo,1,17,80.85,0,1,1
2050,0.43259540057256657,0,Medio_Riesgo,1,1,20.2,0,0,0
2051,0.7419970905253693,1,Alto_Riesgo,1,24,78.85,0,1,1
2052,0.41190437169622224,0,Medio_Riesgo,0,62,84.45,1,1,1
2053,0.5670818956354163,1,Medio_Riesgo,1,12,45.4,0,0,1
2054,0.2960190119201115,0,Medio_Riesgo,0,23,20.85,0,0,0
2055,0.3822088361878252,0,Medio_Riesgo,0,45,50.9,0,0,1
2056,0.7915694902964849,1,Alto_Riesgo,0,9,85.3,0,1,1
2057,0.8993564534667492,1,Alto_Riesgo,1,4,80.35,0,1,1
2058,0.6461639859678939,1,Medio_Riesgo,0,24,85.95,0,1,0
2059,0.01817715019943034,0,Bajo_Riesgo,0,71,25.95,2,0,0
2060,0.744603224791265,1,Alto_Riesgo,1,2,45.15,0,0,1
2061,0.1621779200352133,0,Medio_Riesgo,0,1,18.8,1,0,0
2062,0.9024159054648345,1,Alto_Riesgo,1,10,100.6,0,1,1
2063,0.7599282886117527,1,Alto_Riesgo,0,2,51.4,0,0,1
2064,0.03297207639630032,0,Bajo_Riesgo,0,67,60.5,1,0,0
2065,0.3508947615943607,0,Medio_Riesgo,0,7,69.45,1,0,1
2066,0.7355055972031966,1,Alto_Riesgo,0,13,78.75,0,0,1
2067,0.20344737813157854,0,Medio_Riesgo,0,57,94.7,1,1,0
2068,0.6828438006103182,1,Alto_Riesgo,0,36,91.95,0,1,1
2069,0.04251913491372304,0,Bajo_Riesgo,0,66,90.05,2,0,0
2070,0.3525871937424797,0,Medio_Riesgo,0,22,59.05,0,0,0
2071,0.7082250033319263,1,Alto_Riesgo,1,17,94.4,0,1,1
2072,0.8510082775481633,1,Alto_Riesgo,1,1,74.45,0,1,1
2073,0.8928698721223381,1,Alto_Riesgo,1,11,94.0,0,1,1
2074,0.7217408046535094,1,Alto_Riesgo,1,2,73.55,0,1,1
2075,0.8664247559526579,1,Alto_Riesgo,0,3,95.4,0,1,1
2076,0.7835135205524032,1,Alto_Riesgo,1,4,74.8,0,1,1
2077,0.01108535381347052,0,Bajo_Riesgo,0,69,19.75,2,0,0
2078,0.039820388507157495,0,Bajo_Riesgo,0,72,104.9,2,1,0
2079,0.8731557339543359,1,Alto_Riesgo,0,23,93.5,0,1,1
2080,0.5588041822704328,1,Medio_Riesgo,0,40,74.55,0,0,1
2081,0.03736794291733178,0,Bajo_Riesgo,0,70,84.7,2,0,1
2082,0.46288615714651626,0,Medio_Riesgo,0,70,90.85,0,1,1
2083,0.7007989234043184,1,Alto_Riesgo,0,3,69.95,1,0,1
2084,0.12275934536265379,0,Medio_Riesgo,0,69,110.05,2,1,1
2085,0.9205909938040164,1,Alto_Riesgo,1,6,89.5,0,1,1
2086,0.02201331998348441,0,Bajo_Riesgo,0,72,92.0,2,0,0
2087,0.02848724272714547,0,Bajo_Riesgo,0,67,86.15,2,0,0
2088,0.42759204826314173,0,Medio_Riesgo,1,40,99.2,1,1,0
2089,0.0690535345619223,0,Bajo_Riesgo,0,19,24.9,2,0,0
2090,0.048790732986300815,0,Bajo_Riesgo,0,70,40.05,2,0,0
2091,0.09081109528859133,0,Bajo_Riesgo,0,21,71.05,2,0,0
2092,0.7808328686319964,1,Alto_Riesgo,1,32,104.9,0,1,0
2093,0.8343170840347232,1,Alto_Riesgo,0,29,103.95,0,1,1
2094,0.7517174042827957,1,Alto_Riesgo,0,29,74.2,0,1,1
2095,0.7937904310895535,1,Alto_Riesgo,0,25,95.15,0,1,0
2096,0.7203808035391653,1,Alto_Riesgo,1,55,98.8,0,1,1
2097,0.5199868615740422,1,Medio_Riesgo,0,55,103.65,0,1,1
2098,0.8736783076889909,1,Alto_Riesgo,1,2,94.2,0,1,1
2099,0.4247244865117561,0,Medio_Riesgo,0,2,20.7,0,0,0
2100,0.4905635958908726,0,Medio_Riesgo,1,62,96.75,1,1,1
2101,0.4023346169260744,0,Medio_Riesgo,0,19,20.0,0,0,0
2102,0.25519686501021727,0,Medio_Riesgo,0,7,20.65,0,0,0
2103,0.6066295481051864,1,Medio_Riesgo,0,29,75.3,0,1,1
2104,0.46464876277966977,0,Medio_Riesgo,0,29,33.75,0,0,1
2105,0.5790324209312756,1,Medio_Riesgo,1,12,81.7,0,1,1
2106,0.1290423010705927,0,Medio_Riesgo,0,50,70.8,1,0,0
2107,0.08879353195332679,0,Bajo_Riesgo,0,67,111.2,2,1,0
2108,0.4901024377448969,0,Medio_Riesgo,1,33,86.15,0,1,1
2109,0.14508586060933604,0,Medio_Riesgo,0,37,75.1,1,0,1
2110,0.014351454927964472,0,Bajo_Riesgo,0,64,25.0,2,0,0
2111,0.9305337548607403,1,Alto_Riesgo,1,1,89.9,0,1,1
2112,0.8481926533231394,1,Alto_Riesgo,0,8,74.85,0,1,1
2113,0.4999905851765352,0,Medio_Riesgo,1,9,44.95,0,0,1
2114,0.3472875954780175,0,Medio_Riesgo,0,1,20.05,0,0,0
2115,0.09668142002602623,0,Bajo_Riesgo,1,48,34.7,1,0,1
2116,0.2528055073162151,0,Medio_Riesgo,0,38,66.15,0,0,1
2117,0.29246997685226855,0,Medio_Riesgo,0,3,20.2,0,0,0
2118,0.16378083682600642,0,Medio_Riesgo,0,32,19.9,0,0,0
2119,0.4863025118005065,0,Medio_Riesgo,0,3,60.65,0,0,0
2120,0.8220824488675619,1,Alto_Riesgo,1,10,94.85,0,1,1
2121,0.770476588541062,1,Alto_Riesgo,1,1,85.8,0,1,1
2122,0.9128144133713102,1,Alto_Riesgo,1,3,95.2,0,1,1
2123,0.7642022126935186,1,Alto_Riesgo,0,3,34.8,0,0,1
2124,0.024238589876358935,0,Bajo_Riesgo,0,56,81.25,2,0,0
2125,0.6374807900050126,1,Medio_Riesgo,0,9,24.6,0,0,1
2126,0.4965784098445474,0,Medio_Riesgo,0,53,73.8,0,1,1
2127,0.09097078199044735,0,Bajo_Riesgo,0,63,58.55,1,0,1
2128,0.07052280426163988,0,Bajo_Riesgo,0,35,55.25,2,0,1
2129,0.48253533160922824,0,Medio_Riesgo,1,41,102.6,1,1,0
2130,0.5874869628781625,1,Medio_Riesgo,0,13,25.15,0,0,1
2131,0.3188772290839169,0,Medio_Riesgo,0,14,69.2,0,0,1
2132,0.2666504973632439,0,Medio_Riesgo,0,14,19.9,0,0,0
2133,0.4690158879059598,0,Medio_Riesgo,0,51,93.8,0,1,1
2134,0.7780082533920377,1,Alto_Riesgo,1,1,55.4,0,0,1
2135,0.8232436068739276,1,Alto_Riesgo,1,1,69.95,0,1,1
2136,0.03238601542960778,0,Bajo_Riesgo,0,68,55.9,1,0,0
2137,0.9290108455150317,1,Alto_Riesgo,1,1,88.8,0,1,1
2138,0.3974445120183941,0,Medio_Riesgo,0,1,25.85,1,0,1
2139,0.2813951889496462,0,Medio_Riesgo,0,60,99.65,2,1,1
2140,0.7538767048941628,1,Alto_Riesgo,1,7,73.75,0,1,1
2141,0.041306348775225515,0,Bajo_Riesgo,0,23,20.4,2,0,0
2142,0.014596184648965454,0,Bajo_Riesgo,0,72,82.3,2,0,0
2143,0.7658260938437511,1,Alto_Riesgo,0,3,89.85,0,1,1
2144,0.7854124570379879,1,Alto_Riesgo,1,5,75.9,0,1,1
2145,0.26183837933840853,0,Medio_Riesgo,0,6,19.7,0,0,0
2146,0.08344055671029064,0,Bajo_Riesgo,0,13,19.75,2,0,0
2147,0.04805343877460154,0,Bajo_Riesgo,0,47,19.9,1,0,0
2148,0.46722974398721284,0,Medio_Riesgo,0,3,29.8,0,0,1
2149,0.15489293722947686,0,Medio_Riesgo,0,14,19.65,1,0,0
2150,0.10816400705410885,0,Medio_Riesgo,0,23,77.15,2,0,0
2151,0.018853854583014296,0,Bajo_Riesgo,0,72,92.0,2,0,0
2152,0.5597958772652761,1,Medio_Riesgo,1,1,43.95,0,0,1
2153,0.22052042076229167,0,Medio_Riesgo,0,66,103.1,0,1,0
2154,0.017772301848301957,0,Bajo_Riesgo,0,53,25.55,2,0,0
2155,0.7028443078608612,1,Alto_Riesgo,0,11,79.0,0,1,1
2156,0.1289019757971965,0,Medio_Riesgo,1,61,111.6,2,1,0
2157,0.37639884508582133,0,Medio_Riesgo,0,2,60.95,0,0,1
2158,0.3359941703594904,0,Medio_Riesgo,0,1,20.3,0,0,0
2159,0.7966364638105943,1,Alto_Riesgo,1,1,35.45,0,0,1
2160,0.1440861258049545,0,Medio_Riesgo,1,67,87.4,1,1,1
2161,0.6376473098252341,1,Medio_Riesgo,0,18,74.15,0,1,1
2162,0.8711055269635011,1,Alto_Riesgo,0,18,94.75,0,1,1
2163,0.6986188700204063,1,Alto_Riesgo,1,12,78.1,0,1,1
2164,0.6723693602880995,1,Medio_Riesgo,1,27,104.3,0,1,0
2165,0.1513748063608694,0,Medio_Riesgo,0,61,100.7,1,1,1
2166,0.10457000181109827,0,Medio_Riesgo,0,65,107.65,2,1,0
2167,0.034906553650227275,0,Bajo_Riesgo,0,41,20.0,2,0,0
2168,0.34711619750146827,0,Medio_Riesgo,0,19,50.1,0,0,1
2169,0.5986350434816676,1,Medio_Riesgo,1,2,49.05,0,0,1
2170,0.883591369476736,1,Alto_Riesgo,1,2,86.85,0,1,1
2171,0.47168319939797493,0,Medio_Riesgo,0,4,19.95,0,0,0
2172,0.2756704411217426,0,Medio_Riesgo,0,25,54.3,0,0,0
2173,0.2582513045711489,0,Medio_Riesgo,1,60,90.95,1,1,1
2174,0.7777980718746484,1,Alto_Riesgo,1,8,85.2,0,1,1
2175,0.03612495354625592,0,Bajo_Riesgo,0,72,84.45,2,0,1
2176,0.5542432347272851,1,Medio_Riesgo,0,5,55.8,0,0,1
2177,0.10840288625237143,0,Medio_Riesgo,0,0,0.0,2,0,0
2178,0.18525145192126374,0,Medio_Riesgo,0,59,81.25,1,1,1
2179,0.012725905733897369,0,Bajo_Riesgo,0,68,25.8,2,0,0
2180,0.02598790077104066,0,Bajo_Riesgo,0,54,24.05,2,0,0
2181,0.11355124405916692,0,Medio_Riesgo,0,22,20.3,1,0,0
2182,0.2748412244022072,0,Medio_Riesgo,0,49,52.15,0,0,1
2183,0.3187647007698734,0,Medio_Riesgo,0,51,79.15,0,1,1
2184,0.04899618192582696,0,Bajo_Riesgo,0,19,25.6,2,0,0
2185,0.6466849283759439,1,Medio_Riesgo,0,2,80.55,0,1,1
2186,0.11631143453369844,0,Medio_Riesgo,0,14,19.55,1,0,0
2187,0.5699042663064388,1,Medio_Riesgo,1,57,44.85,0,0,1
2188,0.04326707308275316,0,Bajo_Riesgo,0,72,97.75,2,1,0
2189,0.084240359737808,0,Bajo_Riesgo,0,63,98.0,2,1,1
2190,0.6626249039915277,1,Medio_Riesgo,0,4,64.4,0,0,0
2191,0.1858244669302813,0,Medio_Riesgo,0,17,64.8,1,0,1
2192,0.8886256504828338,1,Alto_Riesgo,1,6,85.35,0,1,1
2193,0.4686031429720572,0,Medio_Riesgo,1,56,94.45,0,1,0
2194,0.823431454663334,1,Alto_Riesgo,1,13,88.35,0,1,1
2195,0.6027643274282243,1,Medio_Riesgo,1,6,49.15,0,0,0
2196,0.286142970962038,0,Medio_Riesgo,0,71,93.25,0,1,1
2197,0.1302660928977303,0,Medio_Riesgo,0,10,19.6,1,0,0
2198,0.0352029246313818,0,Bajo_Riesgo,0,72,88.05,2,0,0
2199,0.01936053248977885,0,Bajo_Riesgo,0,69,24.95,2,0,0
2200,0.3472243630936092,0,Medio_Riesgo,1,1,20.1,0,0,0
2201,0.4259085878667855,0,Medio_Riesgo,0,47,90.05,0,1,1
2202,0.024660656170419903,0,Bajo_Riesgo,0,60,20.5,2,0,0
2203,0.31899962383477753,0,Medio_Riesgo,0,2,19.25,0,0,0
2204,0.9263231751746198,1,Alto_Riesgo,1,2,96.0,0,1,1
2205,0.23965490438895878,0,Medio_Riesgo,0,53,46.3,0,0,1
2206,0.5777455745667851,1,Medio_Riesgo,0,34,90.05,0,1,1
2207,0.04306685821149984,0,Bajo_Riesgo,0,60,65.85,1,0,0
2208,0.593362064243772,1,Medio_Riesgo,0,55,100.15,1,1,1
2209,0.5103428689735069,1,Medio_Riesgo,0,53,92.55,0,1,0
2210,0.593229179293472,1,Medio_Riesgo,1,5,70.0,1,0,1
2211,0.46776060589084695,0,Medio_Riesgo,0,57,53.75,0,0,1
2212,0.6034879641612342,1,Medio_Riesgo,1,1,45.85,0,0,1
2213,0.038657473514468216,0,Bajo_Riesgo,0,61,86.45,2,0,0
2214,0.6854457203737262,1,Alto_Riesgo,0,38,101.15,0,1,1
2215,0.40831331011747785,0,Medio_Riesgo,0,60,104.95,0,1,0
2216,0.019160014629311883,0,Bajo_Riesgo,0,50,20.15,2,0,0
2217,0.48690968965673287,0,Medio_Riesgo,0,9,55.3,0,0,1
2218,0.010902234051844735,0,Bajo_Riesgo,0,71,19.7,2,0,0
2219,0.07847384150632196,0,Bajo_Riesgo,0,46,64.2,2,0,0
2220,0.6542481404464853,1,Medio_Riesgo,0,35,109.95,0,1,0
2221,0.816755687558826,1,Alto_Riesgo,1,1,71.35,0,1,1
2222,0.16386525967410978,0,Medio_Riesgo,0,23,19.65,1,0,0
2223,0.8686048348941018,1,Alto_Riesgo,1,1,100.25,0,1,1
2224,0.43820381211695514,0,Medio_Riesgo,0,21,64.95,0,0,1
2225,0.2858946527159025,0,Medio_Riesgo,0,16,19.75,0,0,0
2226,0.059846043558379095,0,Bajo_Riesgo,0,70,51.05,1,0,0
2227,0.11246283701283954,0,Medio_Riesgo,0,66,105.65,2,1,0
2228,0.799309065622254,1,Alto_Riesgo,1,1,91.7,0,1,0
2229,0.24703912751186383,0,Medio_Riesgo,0,14,19.95,0,0,0
2230,0.021483642198531584,0,Bajo_Riesgo,0,46,20.25,2,0,0
2231,0.35575407191722064,0,Medio_Riesgo,1,49,100.6,1,1,0
2232,0.8923512980817041,1,Alto_Riesgo,0,3,80.7,0,1,1
2233,0.6736988326876415,1,Medio_Riesgo,0,34,84.05,0,1,1
2234,0.09546980871276516,0,Bajo_Riesgo,1,68,110.0,2,1,0
2235,0.5522453270425459,1,Medio_Riesgo,1,50,84.4,0,1,1
2236,0.543625385353961,1,Medio_Riesgo,0,3,20.25,0,0,0
2237,0.7847241061228832,1,Alto_Riesgo,0,25,84.6,0,1,1
2238,0.733701082353474,1,Alto_Riesgo,0,19,105.0,0,1,0
2239,0.11616424885079524,0,Medio_Riesgo,0,65,105.1,2,1,1
2240,0.7786911513017795,1,Alto_Riesgo,1,3,84.75,0,1,1
2241,0.26464963091379046,0,Medio_Riesgo,0,67,111.25,1,1,0
2242,0.847905071367143,1,Alto_Riesgo,0,8,75.25,0,1,1
2243,0.012141544950883675,0,Bajo_Riesgo,0,67,70.9,2,0,0
2244,0.23142982892178054,0,Medio_Riesgo,0,26,59.45,1,0,0
2245,0.42915356776317853,0,Medio_Riesgo,1,57,95.25,0,1,1
2246,0.5884346925577466,1,Medio_Riesgo,1,39,75.25,0,1,1
2247,0.2318443164617352,0,Medio_Riesgo,0,47,54.25,0,0,1
2248,0.7718981661164123,1,Alto_Riesgo,0,20,98.55,0,1,0
2249,0.6937762264202197,1,Alto_Riesgo,1,17,70.4,0,1,1
2250,0.023240034901242768,0,Bajo_Riesgo,0,52,21.0,2,0,0
2251,0.09403655502150723,0,Bajo_Riesgo,0,0,0.0,2,0,0
2252,0.08445708712676656,0,Bajo_Riesgo,0,61,93.7,1,1,0
2253,0.8892313209028008,1,Alto_Riesgo,1,8,94.45,0,1,1
2254,0.024962792884650288,0,Bajo_Riesgo,0,72,89.1,2,0,0
2255,0.3946934325642726,0,Medio_Riesgo,0,24,51.1,0,0,0
2256,0.8384566461576908,1,Alto_Riesgo,0,4,69.35,0,1,1
2257,0.7946758374255087,1,Alto_Riesgo,1,26,83.95,0,1,1
2258,0.09881107112639516,0,Medio_Riesgo,0,66,89.0,1,1,0
2259,0.02090676094108307,0,Bajo_Riesgo,0,65,91.55,2,0,0
2260,0.2282727567859679,0,Medio_Riesgo,0,34,79.95,1,0,0
2261,0.07766570457018322,0,Bajo_Riesgo,0,45,81.0,2,0,0
2262,0.08045621761442097,0,Bajo_Riesgo,0,71,99.0,2,1,1
2263,0.383399411853211,0,Medio_Riesgo,1,18,82.0,1,0,0
2264,0.7061062220777153,1,Alto_Riesgo,0,2,70.3,0,0,0
2265,0.7893597201650621,1,Alto_Riesgo,1,8,74.5,0,1,1
2266,0.5222368066237589,1,Medio_Riesgo,1,3,31.0,0,0,0
2267,0.14665010690927988,0,Medio_Riesgo,0,12,20.05,2,0,0
2268,0.13836456773388334,0,Medio_Riesgo,0,16,20.1,1,0,0
2269,0.10194930629157896,0,Medio_Riesgo,0,72,110.1,2,1,0
2270,0.8756213507108719,1,Alto_Riesgo,1,1,70.25,0,1,1
2271,0.3470979144951972,0,Medio_Riesgo,0,1,20.2,0,0,0
2272,0.8075327612932468,1,Alto_Riesgo,1,10,85.55,0,1,1
2273,0.06413667365454039,0,Bajo_Riesgo,0,62,43.6,2,0,1
2274,0.7653041860328802,1,Alto_Riesgo,1,4,78.45,0,1,1
2275,0.04620822880781344,0,Bajo_Riesgo,0,53,24.05,1,0,0
2276,0.32763643260942493,0,Medio_Riesgo,0,52,100.3,1,1,1
2277,0.8708504358928919,1,Alto_Riesgo,1,19,88.2,0,1,1
2278,0.5078841419329225,1,Medio_Riesgo,0,18,45.65,0,0,1
2279,0.2977648018288607,0,Medio_Riesgo,0,51,29.45,0,0,1
2280,0.5670298995392344,1,Medio_Riesgo,0,6,44.7,0,0,1
2281,0.06332491466214238,0,Bajo_Riesgo,0,72,113.8,2,1,0
2282,0.06016853416566651,0,Bajo_Riesgo,0,72,116.6,2,1,0
2283,0.11287831812209209,0,Medio_Riesgo,1,71,106.0,2,1,1
2284,0.11849366416471352,0,Medio_Riesgo,0,57,79.75,2,0,1
2285,0.10002984429847779,0,Medio_Riesgo,0,58,86.1,2,0,1
2286,0.010135909994911875,0,Bajo_Riesgo,0,71,25.45,2,0,0
2287,0.022154181953602095,0,Bajo_Riesgo,0,72,84.7,2,0,0
2288,0.06847006115534789,0,Bajo_Riesgo,0,17,19.15,2,0,0
2289,0.7634231356713388,1,Alto_Riesgo,1,39,95.65,0,1,1
2290,0.28391715184422983,0,Medio_Riesgo,0,8,56.3,0,0,0
2291,0.015389497883262748,0,Bajo_Riesgo,0,68,19.6,2,0,0
2292,0.2513496730445819,0,Medio_Riesgo,0,28,60.0,1,0,0
2293,0.8190649761301483,1,Alto_Riesgo,1,1,75.05,0,1,1
2294,0.6580638495059264,1,Medio_Riesgo,0,2,45.25,0,0,1
2295,0.011457221341789222,0,Bajo_Riesgo,0,71,19.45,2,0,0
2296,0.18309066508109673,0,Medio_Riesgo,0,30,69.1,2,0,0
2297,0.06513674696968162,0,Bajo_Riesgo,0,34,19.6,1,0,0
2298,0.16330470862759416,0,Medio_Riesgo,0,32,83.7,1,0,0
2299,0.07023254291720596,0,Bajo_Riesgo,0,6,25.4,2,0,0
2300,0.025937440072104512,0,Bajo_Riesgo,0,45,25.5,2,0,0
2301,0.24331766104730515,0,Medio_Riesgo,1,37,28.6,0,0,0
2302,0.8610297811288818,1,Alto_Riesgo,0,11,111.4,0,1,0
2303,0.8485795891968764,1,Alto_Riesgo,0,2,72.6,0,1,1
2304,0.8003716876738053,1,Alto_Riesgo,1,1,76.4,0,1,1
2305,0.06139226813456704,0,Bajo_Riesgo,0,23,34.6,2,0,0
2306,0.5323060011701386,1,Medio_Riesgo,0,29,66.1,0,0,1
2307,0.11392524662318847,0,Medio_Riesgo,0,68,85.5,1,1,1
2308,0.34885779622726365,0,Medio_Riesgo,0,17,34.4,0,0,1
2309,0.022381898028922747,0,Bajo_Riesgo,0,69,19.3,2,0,0
2310,0.07530144931017878,0,Bajo_Riesgo,0,59,64.05,2,0,0
2311,0.4309935485792521,0,Medio_Riesgo,0,1,19.2,0,0,0
2312,0.6960408313251135,1,Alto_Riesgo,0,32,98.85,0,1,1
2313,0.6889410354761539,1,Alto_Riesgo,0,29,79.3,0,1,0
2314,0.270784762444851,0,Medio_Riesgo,1,59,85.55,1,1,1
2315,0.152843262999724,0,Medio_Riesgo,0,28,50.8,1,0,0
2316,0.7491039418082361,1,Alto_Riesgo,1,15,76.0,0,1,1
2317,0.34271983703728476,0,Medio_Riesgo,0,50,93.5,0,1,0
2318,0.8190724813402397,1,Alto_Riesgo,1,5,45.7,0,0,1
2319,0.829206692655076,1,Alto_Riesgo,0,14,78.1,0,1,1
2320,0.30470429770029367,0,Medio_Riesgo,0,20,19.5,0,0,0
2321,0.9258418135161848,1,Alto_Riesgo,0,3,92.0,0,1,1
2322,0.8575690384410116,1,Alto_Riesgo,1,35,95.45,0,1,1
2323,0.9198137281667342,1,Alto_Riesgo,1,6,95.75,0,1,1
2324,0.9176423664484537,1,Alto_Riesgo,0,14,95.6,0,1,1
2325,0.6969426123971334,1,Alto_Riesgo,0,23,96.9,0,1,0
2326,0.17654701732541891,0,Medio_Riesgo,0,71,104.65,1,1,1
2327,0.4538720974691624,0,Medio_Riesgo,1,28,106.1,1,1,1
2328,0.2276003388822424,0,Medio_Riesgo,0,64,96.9,1,1,0
2329,0.828970301001378,1,Alto_Riesgo,1,3,50.6,0,0,1
2330,0.6515272467446324,1,Medio_Riesgo,1,34,109.8,0,1,1
2331,0.6381650092679364,1,Medio_Riesgo,1,1,49.95,0,0,1
2332,0.7655750103267245,1,Alto_Riesgo,1,33,110.45,0,1,0
2333,0.857562213238567,1,Alto_Riesgo,0,12,94.55,0,1,1
2334,0.2963367832384598,0,Medio_Riesgo,0,72,97.25,1,1,1
2335,0.12124897748303105,0,Medio_Riesgo,0,36,54.1,1,0,0
2336,0.5364045503346093,1,Medio_Riesgo,0,4,20.2,0,0,0
2337,0.5052909864959658,1,Medio_Riesgo,0,8,49.55,0,0,1
2338,0.795731628881817,1,Alto_Riesgo,1,18,48.35,0,0,1
2339,0.3609473223912085,0,Medio_Riesgo,0,29,80.1,0,0,1
2340,0.725647315826134,1,Alto_Riesgo,1,28,92.35,0,1,1
2341,0.5656468583788182,1,Medio_Riesgo,0,59,99.5,1,1,1
2342,0.6445455720709204,1,Medio_Riesgo,0,16,54.1,0,0,1
2343,0.12045820358778378,0,Medio_Riesgo,1,67,94.35,1,1,0
2344,0.6754148355948019,1,Medio_Riesgo,0,40,102.65,0,1,1
2345,0.06662999066821576,0,Bajo_Riesgo,0,9,19.75,2,0,0
2346,0.18712439608932288,0,Medio_Riesgo,0,8,54.25,1,0,0
2347,0.025897755249051392,0,Bajo_Riesgo,0,58,19.85,2,0,0
2348,0.11271939807677434,0,Medio_Riesgo,0,71,105.55,2,1,1
2349,0.32129617495960794,0,Medio_Riesgo,0,5,19.95,0,0,0
2350,0.8537077496566292,1,Alto_Riesgo,0,17,83.55,0,1,1
2351,0.6995415378039801,1,Alto_Riesgo,0,30,85.45,0,1,1
2352,0.8036586973257317,1,Alto_Riesgo,0,3,76.1,0,1,1
2353,0.1075036643135388,0,Medio_Riesgo,0,13,24.5,1,0,0
2354,0.8993795612831855,1,Alto_Riesgo,1,16,86.6,0,1,1
2355,0.03681482720484823,0,Bajo_Riesgo,0,30,21.25,2,0,0
2356,0.29174983201602533,0,Medio_Riesgo,0,1,19.2,0,0,0
2357,0.6117950878664034,1,Medio_Riesgo,1,13,89.4,0,1,0
2358,0.1683246049923387,0,Medio_Riesgo,0,34,19.7,0,0,0
2359,0.18296196538930845,0,Medio_Riesgo,0,52,106.3,2,1,0
2360,0.7949029176650979,1,Alto_Riesgo,1,4,70.9,0,1,1
2361,0.07425619036976319,0,Bajo_Riesgo,0,44,24.85,1,0,0
2362,0.6847931475546406,1,Alto_Riesgo,0,47,104.1,0,1,1
2363,0.22498352946814398,0,Medio_Riesgo,0,13,18.8,0,0,0
2364,0.8748687722377321,1,Alto_Riesgo,1,5,94.85,0,1,1
2365,0.044217572351683464,0,Bajo_Riesgo,0,23,23.85,2,0,0
2366,0.9088771993894265,1,Alto_Riesgo,1,8,105.5,0,1,1
2367,0.3034431121280554,0,Medio_Riesgo,0,40,50.15,0,0,1
2368,0.05691461113440394,0,Bajo_Riesgo,0,67,94.1,2,1,0
2369,0.8386095994985641,1,Alto_Riesgo,1,25,100.25,0,1,1
2370,0.06659645877055305,0,Bajo_Riesgo,0,70,115.15,2,1,0
2371,0.15394507105002014,0,Medio_Riesgo,0,43,60.0,2,0,1
2372,0.8905768036995578,1,Alto_Riesgo,1,12,91.3,0,1,1
2373,0.0349197891344688,0,Bajo_Riesgo,0,72,89.55,2,0,0
2374,0.8087706026316047,1,Alto_Riesgo,1,21,69.1,0,1,1
2375,0.019320392528585095,0,Bajo_Riesgo,0,51,60.5,2,0,0
2376,0.016797273728596025,0,Bajo_Riesgo,1,55,57.55,2,0,0
2377,0.06175953830089673,0,Bajo_Riesgo,0,51,59.9,1,0,0
2378,0.32154792179963076,0,Medio_Riesgo,0,22,63.55,0,0,0
2379,0.4525787045212487,0,Medio_Riesgo,0,51,80.75,0,1,0
2380,0.08934719945682111,0,Bajo_Riesgo,0,71,109.0,2,1,1
2381,0.41550853002462795,0,Medio_Riesgo,0,3,20.05,0,0,0
